UID	Symbol	Pearson rho	Pearson p-value	Cell State
UNC5B	UNC5B	0.3523853968076404	5.417897973368986e-74	1
SLC39A10	SLC39A10	0.3519819568296165	8.13382151251155e-74	1
CD33	CD33	0.3519686645864204	8.243359620200348e-74	1
ACE	ACE	0.35168329148283156	1.0984089026886368e-73	1
PCED1B	PCED1B	0.3510124556419938	2.154259425227429e-73	1
LY86	LY86	0.3507751833210948	2.732724207727796e-73	1
ACOT7	ACOT7	0.3496741117485159	8.21843961557692e-73	1
FXYD5	FXYD5	0.34887635972334213	1.8199404114998648e-72	1
REEP5	REEP5	0.34827530542527463	3.307746444410154e-72	1
ADTRP	ADTRP	0.3480585193707136	4.10184574679163e-72	1
AP2M1	AP2M1	0.3478683029203411	4.953505005372126e-72	1
COQ2	COQ2	0.3466040168473258	1.7299941173309421e-71	1
ATP6V0D1	ATP6V0D1	0.3450261484346612	8.17296028368157e-71	1
ITGAX	ITGAX	0.3450145375420543	8.26660384752879e-71	1
BLVRA	BLVRA	0.3448450178543951	9.762036191203323e-71	1
ATP6AP2	ATP6AP2	0.34444131732163186	1.449877676678356e-70	1
SKAP2	SKAP2	0.34411675480934933	1.9918730372415672e-70	1
ACTR2	ACTR2	0.3439596922936887	2.322469690641801e-70	1
SNX3	SNX3	0.3439120377470285	2.4331925385307195e-70	1
LAMTOR2	LAMTOR2	0.34305448013820516	5.6176277452095215e-70	1
ZYX	ZYX	0.34295894373857405	6.165441887501157e-70	1
ARRB2	ARRB2	0.3428997589230978	6.531183292900815e-70	1
COLGALT1	COLGALT1	0.34250094752170845	9.627125423001292e-70	1
DPEP2	DPEP2	0.3418718750611044	1.7733276135288153e-69	1
DRAP1	DRAP1	0.3417760438384492	1.9460278385747505e-69	1
ADCY3	ADCY3	0.3414874706801026	2.573937296455304e-69	1
RHOG	RHOG	0.34131317029829505	3.047134000104402e-69	1
PROCR	PROCR	0.3411325487494541	3.629055279167526e-69	1
LRRFIP1	LRRFIP1	0.33805656223886626	6.993125244569342e-68	1
IRF8	IRF8	0.33745144437562175	1.2465836767780516e-67	1
ATP6V1B2	ATP6V1B2	0.3370809020804225	1.7748994485871808e-67	1
PSMB10	PSMB10	0.3363584178032426	3.529961154417976e-67	1
CD300C	CD300C	0.3362246177997707	4.008486943620648e-67	1
PIK3AP1	PIK3AP1	0.3359700181909958	5.1045968796869516e-67	1
CDC37	CDC37	0.33535007580962317	9.186968550046827e-67	1
SIGLEC7	SIGLEC7	0.3347300316594323	1.6513433638578295e-66	1
SIDT2	SIDT2	0.3346002796784185	1.8666159778719637e-66	1
ACTN1	ACTN1	0.33299465554788793	8.462055672433426e-66	1
CIB1	CIB1	0.33287299827295574	9.485333246880239e-66	1
FGD5	FGD5	0.3327062081598868	1.1091362030291573e-65	1
ACO1	ACO1	0.3325645293049807	1.2666491710679285e-65	1
TM6SF1	TM6SF1	0.33191444051615876	2.3274968102921188e-65	1
TLR4	TLR4	0.3310216866361205	5.354388984055337e-65	1
TRHDE	TRHDE	0.3309179116160329	5.897801543526542e-65	1
CLEC7A	CLEC7A	0.33049456148892886	8.745398535317637e-65	1
TPP1	TPP1	0.33038388712497685	9.693084003537575e-65	1
TFEC	TFEC	0.32992976675963864	1.4777784001754926e-64	1
ATP5G3	ATP5G3	0.32982177082663333	1.633497011813406e-64	1
OAS1	OAS1	0.3297754070230429	1.7052648041487582e-64	1
IGFBP2	IGFBP2	0.32964451061698585	1.9252810646960048e-64	1
EIF5	EIF5	0.3287566343948724	4.378181155016618e-64	1
TEX14	TEX14	0.32841905011849426	5.9791930166021994e-64	1
SAMD9L	SAMD9L	0.3277410599955499	1.1167427210531498e-63	1
CALM1	CALM1	0.3276921421568496	1.1681585069389483e-63	1
PARVG	PARVG	0.327545795278046	1.3364838830190523e-63	1
ZMYND15	ZMYND15	0.32697255846775086	2.2628076843042835e-63	1
TCIRG1	TCIRG1	0.32653965804502694	3.3652667595335054e-63	1
CLIP4	CLIP4	0.32617165344443994	4.713354395886315e-63	1
LSP1	LSP1	0.32498990514288995	1.3861028768259943e-62	1
HIPK2	HIPK2	0.32460723722357937	1.963558043891549e-62	1
FKBP1A	FKBP1A	0.3244831821347873	2.1980073943346108e-62	1
HTATIP2	HTATIP2	0.3242740372456241	2.6580415083706695e-62	1
EMILIN2	EMILIN2	0.32421729476939204	2.7986086321376337e-62	1
CD164	CD164	0.3237579406551754	4.245648506323134e-62	1
POMP	POMP	0.3227423184496018	1.0641883179294012e-61	1
ATOX1	ATOX1	0.3225283190988975	1.2909533988797807e-61	1
SLFN11	SLFN11	0.3221517011948769	1.8129546686774342e-61	1
TGOLN2	TGOLN2	0.3221082574663484	1.885320156112078e-61	1
PEPD	PEPD	0.3217797659116986	2.534094073625923e-61	1
MYO9B	MYO9B	0.32148155844232035	3.313452060778535e-61	1
CYCS	CYCS	0.32144065762092355	3.4375043257741e-61	1
PBDC1	PBDC1	0.32132033253965175	3.829911216963144e-61	1
WAS	WAS	0.3205299742187027	7.780673437920187e-61	1
DENND5A	DENND5A	0.3203882056978943	8.833548306543008e-61	1
LIMK1	LIMK1	0.3201739536589254	1.0699844472580553e-60	1
SLAMF8	SLAMF8	0.3200796870753445	1.1640747162160871e-60	1
EIF3K	EIF3K	0.3200456853132125	1.1999976499818451e-60	1
OSTF1	OSTF1	0.3200400059122077	1.2061046209985067e-60	1
PSMB9	PSMB9	0.31960455522068854	1.7793964234351934e-60	1
HSD3B7	HSD3B7	0.3194354513145501	2.069108853510547e-60	1
SLC47A1	SLC47A1	0.3187483579840294	3.8152905222472605e-60	1
STMN1	STMN1	0.31832176671416007	5.574010416335629e-60	1
SLC31A1	SLC31A1	0.3181561810628953	6.456574323073784e-60	1
DDX60L	DDX60L	0.31657188885186593	2.6224978626214654e-59	1
PTPN22	PTPN22	0.3163958542906197	3.0628289295415916e-59	1
GCNT1	GCNT1	0.31618249176619767	3.696264242931408e-59	1
TIMP1	TIMP1	0.31568920303909115	5.705021291849701e-59	1
PSMB8	PSMB8	0.3156374704874001	5.970414584777106e-59	1
FMNL2	FMNL2	0.31561153126483515	6.108076481559909e-59	1
MITF	MITF	0.3152747204459653	8.210360789143828e-59	1
RTN3	RTN3	0.3147566162281403	1.2931223793798492e-58	1
SOAT1	SOAT1	0.31323378103700855	4.888904032872909e-58	1
KAT8	KAT8	0.3126642944391886	8.022919814050452e-58	1
IL2RG	IL2RG	0.31124750881036667	2.738201736329793e-57	1
SLC7A8	SLC7A8	0.31112688409113937	3.038933808330633e-57	1
NECAP2	NECAP2	0.3108642130512362	3.81238334761612e-57	1
CD83	CD83	0.3105731039350957	4.9002265768229765e-57	1
TMED9	TMED9	0.3101230900938491	7.219430613440068e-57	1
GLA	GLA	0.31007339368089637	7.534758690906688e-57	1
IL2RA	IL2RA	0.30995054034890324	8.374358153901599e-57	1
PSMB3	PSMB3	0.30965475825123756	1.0797614371055666e-56	1
HLA-F	HLA-F	0.30909652542601557	1.7429968794539325e-56	1
OSBPL11	OSBPL11	0.3088909088954479	2.07866721256695e-56	1
FAM134B	FAM134B	0.30854772984626866	2.788107957689658e-56	1
MICAL1	MICAL1	0.3083543341390401	3.289273213377183e-56	1
SLC3A2	SLC3A2	0.30818003227041607	3.817298695145811e-56	1
RARA	RARA	0.3081014594405599	4.08213988036005e-56	1
BEST1	BEST1	0.3079059180377011	4.823344279614066e-56	1
HLA-E	HLA-E	0.30696091878750326	1.0783295324575221e-55	1
SYNGR2	SYNGR2	0.3064354906881626	1.684478559640849e-55	1
SFT2D1	SFT2D1	0.306226989004403	2.0101352522931016e-55	1
ANXA1	ANXA1	0.3054327390188004	3.93599609776193e-55	1
TPM3	TPM3	0.3048538753974358	6.414657976065777e-55	1
CSF2RB	CSF2RB	0.3044647937938146	8.901804796415473e-55	1
ANPEP	ANPEP	0.30438732509295147	9.501362601000103e-55	1
SLC8A1	SLC8A1	0.3039697007213276	1.3497135310805088e-54	1
OAS2	OAS2	0.3039578131814573	1.3632563870835755e-54	1
PRAM1	PRAM1	0.3038777807208414	1.4580211755010246e-54	1
APOC2	APOC2	0.30343405184487676	2.1155173398923233e-54	1
CNPY3	CNPY3	0.30213447028546625	6.269587869051748e-54	1
VPS29	VPS29	0.3019884644201663	7.081031823176114e-54	1
HSPA5	HSPA5	0.301204949628709	1.3590244495166158e-53	1
NANS	NANS	0.300822420452785	1.8669801177323473e-53	1
S100A6	S100A6	0.3004806355807362	2.4784844989340666e-53	1
LCP2	LCP2	0.2997159651183882	4.665239541347054e-53	1
PDCL	PDCL	0.2992317966346319	6.956144576789951e-53	1
MPHOSPH6	MPHOSPH6	0.299155800000185	7.405776767105452e-53	1
PTCRA	PTCRA	0.29910303598806537	7.734851653214726e-53	1
IRS2	IRS2	0.29870537394572344	1.0730659036109034e-52	1
CSF2RA	CSF2RA	0.29816536330726834	1.672378826643127e-52	1
CTBS	CTBS	0.29800819077443164	1.902591455756167e-52	1
LTA4H	LTA4H	0.2979780484305577	1.9502183247867895e-52	1
CEACAM21	CEACAM21	0.2977196236469063	2.4104035145641732e-52	1
CTNNB1	CTNNB1	0.2973140895412966	3.3595458328947316e-52	1
IVNS1ABP	IVNS1ABP	0.296936201737173	4.575430001019744e-52	1
SCCPDH	SCCPDH	0.2967489594992352	5.331244671648943e-52	1
CEBPB	CEBPB	0.2964700741708482	6.693146151788891e-52	1
DBNL	DBNL	0.2960054754579039	9.771948856952112e-52	1
SQRDL	SQRDL	0.29561719735221426	1.3399848642966294e-51	1
MGAT1	MGAT1	0.29533556130408234	1.6843225171298018e-51	1
PSME4	PSME4	0.2952434344832416	1.8150624894898862e-51	1
MGAT3	MGAT3	0.2951260629237682	1.996351640897077e-51	1
TRIM22	TRIM22	0.2950167185040418	2.1814103485832247e-51	1
DOK3	DOK3	0.29449543771717035	3.3269738673313185e-51	1
MFSD1	MFSD1	0.2944471979832956	3.4593449690430234e-51	1
SPNS1	SPNS1	0.2939183268346507	5.3033221232023496e-51	1
NRIP1	NRIP1	0.2931714734522	9.680790790759219e-51	1
MIF4GD	MIF4GD	0.2929752074902671	1.1336119215573985e-50	1
ACACB	ACACB	0.29235868004319393	1.8597685332841945e-50	1
CAPZA1	CAPZA1	0.29206194248745554	2.3591013623013864e-50	1
IFIT2	IFIT2	0.29188773524375006	2.712231270079923e-50	1
PARP12	PARP12	0.2916363167228005	3.3165141576935543e-50	1
HMOX2	HMOX2	0.2915267627154123	3.620083498594688e-50	1
GPX4	GPX4	0.2907828131777488	6.554965819596735e-50	1
STON1	STON1	0.2905309579118978	8.011016385549672e-50	1
FABP5	FABP5	0.2904828873264744	8.323485746647184e-50	1
SEC11A	SEC11A	0.2899989633444398	1.2229648875559174e-49	1
VDAC2	VDAC2	0.2898593877927653	1.366316939634318e-49	1
HPGDS	HPGDS	0.2897828487561112	1.4519011186293181e-49	1
CD58	CD58	0.2891678181009406	2.3640789116780932e-49	1
DPP7	DPP7	0.2886095069312558	3.676243439745129e-49	1
BST1	BST1	0.2878951078126298	6.4583093412333335e-49	1
RNFT1	RNFT1	0.2878562550679805	6.65897408131736e-49	1
DDHD1	DDHD1	0.2874686699141229	9.033475720822646e-49	1
CD86	CD86	0.287192141937261	1.1225966095629638e-48	1
CD9	CD9	0.2868370266633898	1.4833910723172797e-48	1
SYK	SYK	0.2864424339808885	2.020863666992821e-48	1
NAA20	NAA20	0.28643921272484985	2.025966834891024e-48	1
PYGL	PYGL	0.28631685342174223	2.2296012824889613e-48	1
IL1B	IL1B	0.2852771069301864	5.0215893009241057e-48	1
SIRPB1	SIRPB1	0.285253063168342	5.116553710287056e-48	1
NAGK	NAGK	0.28515888753328	5.506030596314978e-48	1
FEZ2	FEZ2	0.2849264576623491	6.598127554048363e-48	1
SEMA3C	SEMA3C	0.28478666810232667	7.356073656599815e-48	1
PRDX4	PRDX4	0.28457338563454543	8.682555598792352e-48	1
FIG4	FIG4	0.28445539606381054	9.515954269996623e-48	1
GBP1	GBP1	0.284448777079073	9.564994972086577e-48	1
GLRX2	GLRX2	0.2838105432262215	1.5691295972547703e-47	1
UBE2L3	UBE2L3	0.2833638838793335	2.2170259551801044e-47	1
NABP1	NABP1	0.28330329247747926	2.323340919959233e-47	1
NRP1	NRP1	0.2828243724343836	3.362954784182666e-47	1
SH2B3	SH2B3	0.2828142204182764	3.389394576308939e-47	1
ITGAL	ITGAL	0.2826107139302241	3.965248128496999e-47	1
LIPA	LIPA	0.2824584095487679	4.458976687013592e-47	1
MFSD7	MFSD7	0.2824300802586459	4.557339266279728e-47	1
GAS2L3	GAS2L3	0.2822017598400359	5.433056990119006e-47	1
MYD88	MYD88	0.2821712649129448	5.562038586917709e-47	1
PLIN3	PLIN3	0.2813408912551142	1.052464357975416e-46	1
SCPEP1	SCPEP1	0.2812151561778894	1.158948059076004e-46	1
NAGA	NAGA	0.28055289621754126	1.9238371933310866e-46	1
HSD17B11	HSD17B11	0.27964408850954114	3.84798447572439e-46	1
RGS12	RGS12	0.27946126723899095	4.4224250973558606e-46	1
PRR13	PRR13	0.2793964392210093	4.645974525839298e-46	1
MAN1A1	MAN1A1	0.27934692761766267	4.824245608138514e-46	1
CD69	CD69	0.2778893562943454	1.4565618352052393e-45	1
SASH3	SASH3	0.2771791759835845	2.4894319915463386e-45	1
SDF2L1	SDF2L1	0.2769722852734817	2.909256266535382e-45	1
SNTB1	SNTB1	0.276848649424105	3.1930080655962464e-45	1
CIITA	CIITA	0.27666551914053966	3.664621867866957e-45	1
VDAC1	VDAC1	0.27545154655414256	9.109220504831666e-45	1
LILRB1	LILRB1	0.2754009345020383	9.46072725405985e-45	1
SPATS2L	SPATS2L	0.27532530351302875	1.00112824297967e-44	1
ARL6IP5	ARL6IP5	0.27531305812383583	1.010337152934617e-44	1
AZI2	AZI2	0.2749747155987958	1.300948635731713e-44	1
CD99	CD99	0.27492571141299144	1.349426831607016e-44	1
RAB7A	RAB7A	0.27491540649089946	1.3598475064019916e-44	1
C15orf48	C15orf48	0.27474716199049615	1.5417531757115792e-44	1
IL3RA	IL3RA	0.27395194405153284	2.7874578422037137e-44	1
ITGB8	ITGB8	0.27366626998324267	3.4466152940621744e-44	1
PSME1	PSME1	0.2736254766144858	3.552609184599667e-44	1
S1PR4	S1PR4	0.2731557624447772	5.033306272931656e-44	1
TMED10	TMED10	0.272826279458072	6.42405162354318e-44	1
ATL1	ATL1	0.27272450048787816	6.926431198041509e-44	1
FOLR3	FOLR3	0.2722837990080501	9.592688041186368e-44	1
DTNA	DTNA	0.27225437430030247	9.803338341129624e-44	1
SAMM50	SAMM50	0.272213617560661	1.0102731653876872e-43	1
IL1RAP	IL1RAP	0.27196381220979715	1.2146925172717675e-43	1
LILRB3	LILRB3	0.2718725510005151	1.29921701921195e-43	1
WDR1	WDR1	0.27019185106718036	4.46385105542712e-43	1
SEPT4	SEPT4	0.2700081319117087	5.105899853236639e-43	1
MPP1	MPP1	0.26978560450773276	6.007617437500277e-43	1
SIGLEC1	SIGLEC1	0.2694997041132852	7.401995314512627e-43	1
CATSPER1	CATSPER1	0.26943908570220426	7.7366705964934e-43	1
NAAA	NAAA	0.2688512523005132	1.1872345052050929e-42	1
ZFYVE26	ZFYVE26	0.2687714648997009	1.2581843893983782e-42	1
GPATCH11	GPATCH11	0.2686129486779039	1.4118871916911067e-42	1
HSPA6	HSPA6	0.2685502681582977	1.47769127995918e-42	1
C19orf43	C19orf43	0.2678891005597751	2.3875077720187007e-42	1
HMOX1	HMOX1	0.2678579209200979	2.442059676098708e-42	1
AGPAT4	AGPAT4	0.267106097025499	4.206702249073061e-42	1
PLEKHB2	PLEKHB2	0.2670544855788615	4.3664418418754146e-42	1
ARPC4	ARPC4	0.26679994851810207	5.246878125977852e-42	1
LSM4	LSM4	0.26672762219807034	5.527803334437383e-42	1
NEK6	NEK6	0.26652273630945417	6.407401557494987e-42	1
MANF	MANF	0.2662715320259805	7.677718521772791e-42	1
CENPV	CENPV	0.266063862760681	8.914672961173516e-42	1
PDIA4	PDIA4	0.2658301474537337	1.0544986021182371e-41	1
CDC42	CDC42	0.2647381780465685	2.306066684538432e-41	1
SUMO3	SUMO3	0.26473794848782617	2.3064451642562304e-41	1
PDCL3	PDCL3	0.2647232427022627	2.330820100521393e-41	1
WDFY4	WDFY4	0.2646456097404356	2.463804394514194e-41	1
P2RX4	P2RX4	0.2643883589669247	2.9607379631445694e-41	1
CD44	CD44	0.2640219312475248	3.845080882676252e-41	1
SUSD1	SUSD1	0.26378867081313123	4.540120772066607e-41	1
GIMAP4	GIMAP4	0.2631379632319821	7.21087481076648e-41	1
KCTD17	KCTD17	0.26313645984472617	7.218575556174304e-41	1
ATP5B	ATP5B	0.2629657980230626	8.148044262888848e-41	1
ADPGK	ADPGK	0.2627334795627644	9.607200693243857e-41	1
TXN	TXN	0.26242483152812307	1.1954603414051956e-40	1
MESDC2	MESDC2	0.2621766095513683	1.4249340605896889e-40	1
MOB1A	MOB1A	0.2618943466217224	1.7394538296875085e-40	1
SH3BP1	SH3BP1	0.26160893868838214	2.127592232586748e-40	1
MTHFD1L	MTHFD1L	0.26128298087877594	2.6770695871338904e-40	1
APEX1	APEX1	0.26087915255215055	3.556888344495929e-40	1
TBCB	TBCB	0.2607832872365055	3.804827848248925e-40	1
MX1	MX1	0.26077958941531276	3.814728202222768e-40	1
MARCH2	MARCH2	0.2605952261198449	4.342191097728862e-40	1
CHML	CHML	0.2604834315436603	4.696703166814331e-40	1
SLC25A19	SLC25A19	0.2604792777627083	4.710415397379518e-40	1
HERC5	HERC5	0.25994430123570167	6.853802180421085e-40	1
BLOC1S1	BLOC1S1	0.259743939787808	7.885576482047137e-40	1
PSMA4	PSMA4	0.2596298798656146	8.540422250994152e-40	1
SIPA1L2	SIPA1L2	0.2595859528447215	8.806790229789875e-40	1
PRELID1	PRELID1	0.25957446188050926	8.877821872285363e-40	1
EIF6	EIF6	0.2595146143772984	9.257077853181328e-40	1
PTPN12	PTPN12	0.25937310798739005	1.0219064707033606e-39	1
VASH1	VASH1	0.2589452843767364	1.3774131105260116e-39	1
GYG1	GYG1	0.2586174820785343	1.730778950614077e-39	1
LDHA	LDHA	0.25839986640504853	2.013739282173994e-39	1
HPS5	HPS5	0.2581270221578572	2.4342546237613175e-39	1
AVPI1	AVPI1	0.25800351863944204	2.652255274639824e-39	1
CDCP1	CDCP1	0.25797736005454414	2.7008614294505752e-39	1
IRF5	IRF5	0.25763977855733705	3.413533416566392e-39	1
VOPP1	VOPP1	0.2575108041039897	3.732673818875918e-39	1
GNB2	GNB2	0.2575046618564713	3.7485909341552837e-39	1
LSM6	LSM6	0.2572805603431996	4.377832199205298e-39	1
SRP14	SRP14	0.25709731526623975	4.969522816236262e-39	1
ALAS1	ALAS1	0.25659836222312343	7.014544161015912e-39	1
YWHAB	YWHAB	0.25611271775734223	9.803392744085839e-39	1
NDUFB5	NDUFB5	0.25574680200054045	1.2609777924951269e-38	1
UCP2	UCP2	0.25567321948427807	1.3263913290120177e-38	1
FGD2	FGD2	0.255619909720137	1.3758784866611063e-38	1
GBP3	GBP3	0.2555122274280275	1.4815033034583654e-38	1
SECTM1	SECTM1	0.25540528904561943	1.5943664529229373e-38	1
FCGR1B	FCGR1B	0.2548270402452339	2.3699672179229884e-38	1
ALDH1A2	ALDH1A2	0.25482475888330525	2.373671780996053e-38	1
FAM49B	FAM49B	0.2541532620274072	3.7564933256429647e-38	1
TMEM38B	TMEM38B	0.2540303513765541	4.085165453960742e-38	1
TMEM70	TMEM70	0.25388970393864607	4.4964419598894317e-38	1
IL10RB	IL10RB	0.25366693952648994	5.233569412638553e-38	1
TMEM173	TMEM173	0.25334636212380723	6.509704329342852e-38	1
HSP90AB1	HSP90AB1	0.2530659782911434	7.876489988800157e-38	1
PLEKHO2	PLEKHO2	0.2527084186215227	1.0040088742690386e-37	1
ARHGAP10	ARHGAP10	0.25270071635213015	1.0092674237853995e-37	1
ATP6V1E1	ATP6V1E1	0.2524934218091537	1.1615440554608961e-37	1
COX4I1	COX4I1	0.25248366997100263	1.1692444883349857e-37	1
BATF3	BATF3	0.2524768455633392	1.1746634499441863e-37	1
SAP18	SAP18	0.2524379470700181	1.2060308420492094e-37	1
IQSEC1	IQSEC1	0.2523431894180196	1.2859684391864468e-37	1
CCDC90B	CCDC90B	0.2523353891757982	1.2927785558532688e-37	1
IFITM10	IFITM10	0.251445396448845	2.358971655573732e-37	1
UROD	UROD	0.25108787691490364	3.001630586660916e-37	1
TAPBP	TAPBP	0.25020188061681076	5.444276465253155e-37	1
UQCRC1	UQCRC1	0.24916046207761955	1.0928841134368433e-36	1
CCDC109B	CCDC109B	0.24827618223314166	1.9698553788245558e-36	1
PNP	PNP	0.2479695700832267	2.4149758775016202e-36	1
C20orf24	C20orf24	0.24792331131630493	2.490296052712619e-36	1
ST3GAL1	ST3GAL1	0.2478375025324608	2.6362438927243087e-36	1
TMEM140	TMEM140	0.24773181704975278	2.827720923512359e-36	1
CORO1B	CORO1B	0.2475319672391213	3.2283395197151864e-36	1
PSMC4	PSMC4	0.24701916484978997	4.5330727474431624e-36	1
RASSF5	RASSF5	0.2469499713326478	4.7452308901540475e-36	1
TMEM63A	TMEM63A	0.24677261320024801	5.335147516114666e-36	1
MAP3K8	MAP3K8	0.24657178729970808	6.09143742562566e-36	1
H2AFZ	H2AFZ	0.24638808378527507	6.876043408418875e-36	1
TAX1BP1	TAX1BP1	0.24635796566753732	7.013927407865971e-36	1
RER1	RER1	0.24598184300876913	8.985538076353002e-36	1
PSMA5	PSMA5	0.24596394688760864	9.091977787029132e-36	1
PI4K2A	PI4K2A	0.24570972171088087	1.074644723851271e-35	1
PFKP	PFKP	0.24556886838092404	1.1788443528171941e-35	1
RAN	RAN	0.24546772927742447	1.2597952831996827e-35	1
GBP4	GBP4	0.24479195022921796	1.9619280318801947e-35	1
SRP72	SRP72	0.2447910362714601	1.9631019781567084e-35	1
ADRM1	ADRM1	0.24421453624317327	2.861508250038898e-35	1
HAUS2	HAUS2	0.24389075272612573	3.5344313958116633e-35	1
UBE2D1	UBE2D1	0.24343938580374708	4.7419952343816987e-35	1
PPP1CA	PPP1CA	0.2428934623627815	6.760684320145805e-35	1
PSMD7	PSMD7	0.24279335863277782	7.214274890685968e-35	1
GLB1	GLB1	0.2426057150737988	8.147461402280698e-35	1
NUP107	NUP107	0.24256368476004522	8.372389086179199e-35	1
HOXB7	HOXB7	0.2425134822437326	8.64914383582975e-35	1
BEX4	BEX4	0.24243512725007052	9.099355099051077e-35	1
STX11	STX11	0.24231545184546735	9.832280820920029e-35	1
SIGLEC9	SIGLEC9	0.24203656413546548	1.177564573719461e-34	1
AGPS	AGPS	0.2420144162580409	1.194540974491932e-34	1
NME1	NME1	0.24199537918876923	1.2093269871610133e-34	1
CAMSAP1	CAMSAP1	0.2415829031599346	1.5782986510712127e-34	1
KCNMA1	KCNMA1	0.24131174764591318	1.8797209690194243e-34	1
TRPC6	TRPC6	0.24112813267625507	2.1156252086183776e-34	1
PHB	PHB	0.24107829750282658	2.1845749688188698e-34	1
PSMG2	PSMG2	0.2408421781682195	2.542819313308333e-34	1
NLRC4	NLRC4	0.2404219445903037	3.3305051111870884e-34	1
SDSL	SDSL	0.2401714888109402	3.910651856103217e-34	1
C19orf60	C19orf60	0.23982913053927205	4.8690914351777174e-34	1
REEP3	REEP3	0.23982018435965224	4.897038913770577e-34	1
CSNK2B	CSNK2B	0.23979607202603428	4.973160364860177e-34	1
CCRL2	CCRL2	0.23956677038152852	5.758374802545011e-34	1
DTX4	DTX4	0.2394982143877765	6.016195619188292e-34	1
RAC1	RAC1	0.23943348187147828	6.270144403727878e-34	1
HSPA8	HSPA8	0.23938779582359354	6.455750890003627e-34	1
STX12	STX12	0.2392098972873063	7.231932649884067e-34	1
MAP2K1	MAP2K1	0.23866531908255384	1.0231542858396403e-33	1
SPATA13	SPATA13	0.23855499837427532	1.0975414793893351e-33	1
STX4	STX4	0.23845037240556466	1.1730404275581046e-33	1
PGLS	PGLS	0.23843284190299782	1.1861854286662934e-33	1
DNAJB11	DNAJB11	0.23843082662676515	1.1877058952789327e-33	1
SMS	SMS	0.23834353934926053	1.2554517285934004e-33	1
PGAM1	PGAM1	0.23825132026666412	1.3311950301014685e-33	1
GNA15	GNA15	0.23782938273351728	1.7398350919230753e-33	1
NQO2	NQO2	0.23768239245763684	1.9096696099513474e-33	1
CCSAP	CCSAP	0.23762455039550903	1.980925622585339e-33	1
ABR	ABR	0.2374450290482953	2.2193189162092618e-33	1
CXCL5	CXCL5	0.23729070786223896	2.446868406215601e-33	1
TSPAN32	TSPAN32	0.23703191101139845	2.881587577066436e-33	1
MINK1	MINK1	0.23674835906993846	3.4462612646691466e-33	1
CDC42BPB	CDC42BPB	0.2367470957037687	3.449008257196267e-33	1
APMAP	APMAP	0.23665606144664006	3.6527765488558755e-33	1
LYSMD2	LYSMD2	0.23626331350046223	4.677911633249249e-33	1
MFNG	MFNG	0.2360898660181269	5.217141562169275e-33	1
COMMD9	COMMD9	0.23569908700895598	6.668695018756212e-33	1
DOK1	DOK1	0.23524793404772157	8.848655538109482e-33	1
STAC3	STAC3	0.2350685315987988	9.900370477270253e-33	1
FNBP1	FNBP1	0.23501492145253808	1.0238078995690693e-32	1
NRBF2	NRBF2	0.23449327589925933	1.4183046756137738e-32	1
BTN2A2	BTN2A2	0.23428212563589113	1.617959350398827e-32	1
VPS37C	VPS37C	0.23414143372316104	1.7662323400510954e-32	1
SDHB	SDHB	0.2338587907416456	2.1060705682093395e-32	1
BACH1	BACH1	0.23331680940107838	2.949424337461311e-32	1
G6PD	G6PD	0.2331523668304366	3.2661899898582424e-32	1
NEIL2	NEIL2	0.2328942281617186	3.832833222259158e-32	1
MTHFD1	MTHFD1	0.23280998510448583	4.038087810494243e-32	1
APOL1	APOL1	0.23276056338500464	4.1635400835480926e-32	1
SYS1	SYS1	0.23238354170241035	5.256813915775834e-32	1
CYSLTR1	CYSLTR1	0.23235233703035518	5.359143819231736e-32	1
AMFR	AMFR	0.23218761810541683	5.93296993642968e-32	1
IFI35	IFI35	0.23206083581245304	6.415802988059531e-32	1
RBM3	RBM3	0.23182695126432276	7.411067800197756e-32	1
SNRPB	SNRPB	0.23136774096211823	9.832105286248284e-32	1
PRKACB	PRKACB	0.2311399608858347	1.1309469661984654e-31	1
